0.02220612 0.760864 0.5592327 0.4407673 -8.95449e-05
0.02190549 0.770776 0.5139649 0.4860351 -0.181326
0.02117847 0.741528 0.5564155 0.4435845 -2.37528
0.02144953 0.711011 0.6560474 0.3439526 -1.24423
0.02248562 0.737671 0.6041039 0.3958961 -0.162542
0.02239425 0.733472 0.600619 0.399381 -0.0777324
0.02192728 0.711206 0.614207 0.385793 -0.155241
0.02212681 0.709253 0.6153434 0.3846566 -0.0110078
0.0221704 0.716235 0.6109375 0.3890625 -0.0017696
0.0219406 0.756763 0.5438007 0.4561993 -0.140308
0.02170602 0.759985 0.5290775 0.4709225 -0.520161
0.0222034 0.799927 0.5638538 0.4361462 -3.06738e-05
0.02190887 0.797681 0.5743412 0.4256588 -0.177137
0.02204583 0.811939 0.5606336 0.4393664 -0.0492132
0.02074046 0.760425 0.5707971 0.4292029 -5.10889
0.02081111 0.750806 0.5852362 0.4147638 -4.59125
0.02097424 0.750171 0.5360466 0.4639534 -3.51131
0.02177417 0.751294 0.5549584 0.4450416 -0.383501
0.02217613 0.770288 0.6027481 0.3972519 -0.00114283
0.02199253 0.743872 0.6367147 0.3632853 -0.0894312
0.02202126 0.744165 0.6317776 0.3682224 -0.0662557
0.02239147 0.714575 0.6120898 0.3879102 -0.0755853
0.0218591 0.769458 0.5625359 0.4374641 -0.243832
0.02170863 0.752905 0.5669284 0.4330716 -0.514525
0.02237346 0.720972 0.609956 0.390044 -0.0623358
0.02279687 0.770776 0.5674589 0.4325411 -0.668937
0.02297128 0.741235 0.5884938 0.4115062 -1.11101
0.02287638 0.751538 0.5833196 0.4166804 -0.857677
0.02278159 0.744214 0.6136305 0.3863695 -0.63537
0.02214656 0.706763 0.6311945 0.3688055 -0.00584345
0.02238508 0.706714 0.6815148 0.3184852 -0.0707524
0.02242501 0.71355 0.6903435 0.3096565 -0.103298
0.02254218 0.707935 0.643229 0.356771 -0.228548
0.02250333 0.704224 0.6378115 0.3621885 -0.182082
0.02190515 0.71189 0.6446646 0.3553354 -0.181744
0.02189595 0.71189 0.6448782 0.3551218 -0.193401
0.02178598 0.724683 0.6521068 0.3478932 -0.362075
0.02125115 0.717407 0.6086158 0.3913842 -2.03153
0.02096452 0.719946 0.6050357 0.3949643 -3.57143
0.02092425 0.701929 0.5964709 0.4035291 -3.82608
0.02096826 0.696802 0.6076958 0.3923042 -3.54827
0.0206848 0.755396 0.5766624 0.4233376 -5.54033
0.02057324 0.73147 0.5951145 0.4048855 -6.47221
0.02052173 0.727222 0.5901877 0.4098123 -6.93287
0.020526 0.752417 0.5531866 0.4468134 -6.89398
0.02106077 0.74021 0.561667 0.438333 -2.99989
0.02112197 0.762817 0.563747 0.436253 -2.66468
0.02108637 0.756079 0.5791572 0.4208428 -2.85694
0.02187248 0.708228 0.697031 0.302969 -0.224817
0.02205009 0.684302 0.6693959 0.3306041 -0.0465187
0.02204745 0.679907 0.6535504 0.3464496 -0.0481825
0.02199116 0.690454 0.6390227 0.3609773 -0.0906201
0.02269378 0.746655 0.5941431 0.4058569 -0.460234
0.02256164 0.759497 0.5743153 0.4256847 -0.253717
0.02176303 0.736157 0.6117683 0.3882317 -0.404317
0.02148998 0.759253 0.5570167 0.4429833 -1.1082
0.02232489 0.714771 0.622961 0.377039 -0.0326475
0.02237053 0.703442 0.6518552 0.3481448 -0.0602878
0.0224978 0.696802 0.6236175 0.3763825 -0.175875
0.02278251 0.774439 0.5775536 0.4224464 -0.637362
0.02270808 0.771313 0.5693531 0.4306469 -0.486638
0.02276942 0.768286 0.5718211 0.4281789 -0.609261
0.0225435 0.799438 0.5487806 0.4512194 -0.230218
0.02261463 0.77312 0.5372461 0.4627539 -0.328838
0.02259836 0.781714 0.5380505 0.4619495 -0.304726
0.02163975 0.755981 0.5707617 0.4292383 -0.67533
0.02205708 0.800073 0.5430792 0.4569208 -0.0422604
0.02225077 0.755298 0.5709836 0.4290164 -0.00547073
0.02198235 0.788745 0.5592683 0.4407317 -0.0984929
0.0223436 0.784839 0.5908341 0.4091659 -0.0430069
0.02231301 0.785523 0.591613 0.408387 -0.0267855
0.02261731 0.711646 0.6189924 0.3810076 -0.332902
0.02279714 0.709595 0.6308808 0.3691192 -0.669532
0.02256486 0.735718 0.6367461 0.3632539 -0.25801
0.02189792 0.75437 0.5631355 0.4368645 -0.190875
0.02188536 0.755493 0.5652379 0.4347621 -0.207279
0.02180033 0.765161 0.5553042 0.4446958 -0.336931
0.02209079 0.798169 0.5438335 0.4561665 -0.0246156
0.0231786 0.731714 0.6276872 0.3723128 -1.74994
0.02310455 0.722729 0.6409171 0.3590829 -1.50855
0.02311882 0.741919 0.6240626 0.3759374 -1.5539
0.02266419 0.746411 0.5893997 0.4106003 -0.408287
0.02268158 0.744897 0.5895639 0.4104361 -0.438386
0.02284314 0.757886 0.5782317 0.4217683 -0.775983
0.02286255 0.752759 0.5629852 0.4370148 -0.823199
0.02299869 0.739819 0.5807207 0.4192793 -1.18898
0.02337368 0.741431 0.6157603 0.3842397 -2.46591
0.02292081 0.726929 0.6109161 0.3890839 -0.972774
0.02236003 0.70022 0.6240877 0.3759123 -0.0532239
0.02177676 0.706616 0.6619813 0.3380187 -0.378746
0.0226783 0.764282 0.5913109 0.4086891 -0.432623
0.02250718 0.753003 0.591965 0.408035 -0.18647
0.02259331 0.750659 0.6072221 0.3927779 -0.297441
0.02276412 0.748169 0.6039024 0.3960976 -0.598091
0.0232403 0.772729 0.5467199 0.4532801 -1.96324
0.02234043 0.812573 0.5522504 0.4477496 -0.0411578
0.02230502 0.818433 0.5626025 0.4373975 -0.0231621
0.02277356 0.753833 0.5757417 0.4242583 -0.618074
0.02280319 0.713989 0.6616348 0.3383652 -0.683089
0.0228476 0.720776 0.6231688 0.3768312 -0.786706
0.02287389 0.726245 0.6344547 0.3655453 -0.851406
0.02294237 0.758081 0.6066135 0.3933865 -1.0309
0.02277313 0.766675 0.5776533 0.4223467 -0.617156
0.02278527 0.745581 0.5783411 0.4216589 -0.643369
0.02223611 0.733911 0.5834324 0.4165676 -0.0027843
0.02221578 0.737622 0.5706173 0.4293827 -0.000547662
0.02261426 0.737573 0.6050168 0.3949832 -0.328278
0.0226275 0.738306 0.6045733 0.3954267 -0.34859
0.02219762 0.727856 0.6174278 0.3825722 -7.86971e-06
0.02224793 0.733032 0.6428885 0.3571115 -0.00487987
0.02214496 0.73103 0.6497632 0.3502368 -0.00620232
0.02134681 0.733765 0.5886132 0.4113868 -1.62588
0.02168424 0.777466 0.545275 0.454725 -0.568691
0.02215448 0.76062 0.5559568 0.4440432 -0.00422743
0.02221428 0.772534 0.5500201 0.4499799 -0.000451064
0.02222457 0.768384 0.5529497 0.4470503 -0.00130243
0.02259979 0.803638 0.5375933 0.4624067 -0.306813
0.02234082 0.794458 0.5248884 0.4751116 -0.0413837
0.02214131 0.790747 0.5330818 0.4669182 -0.00705745
0.02222098 0.788403 0.5217211 0.4782789 -0.000955516
0.02210764 0.759595 0.5824229 0.4175771 -0.0175777
0.02230502 0.750903 0.5833195 0.4166805 -0.0231627
0.02227398 0.735767 0.6449439 0.3550561 -0.0115527
0.02207471 0.767212 0.5580235 0.4419765 -0.0324385
0.0221765 0.778687 0.553695 0.446305 -0.00110707
0.02260458 0.730786 0.6377134 0.3622866 -0.313836
0.022234 0.694946 0.6657227 0.3342773 -0.00247199
0.02221728 0.68855 0.6758562 0.3241438 -0.000653296
0.0221549 0.686353 0.6718359 0.3281641 -0.00414885
0.02219153 0.690698 0.6531096 0.3468904 -0.000134317
0.02194822 0.692261 0.6979108 0.3020892 -0.13211
0.02208254 0.6948 0.6963152 0.3036848 -0.0284939
0.02219156 0.693335 0.6860204 0.3139796 -0.0001333
0.02213931 0.689185 0.6595803 0.3404197 -0.00755135
0.02207045 0.693286 0.6845555 0.3154445 -0.0346917
0.02236711 0.716528 0.6408412 0.3591588 -0.057946
0.02221236 0.725464 0.642948 0.357052 -0.000340974
0.02159693 0.704077 0.6460719 0.3539281 -0.787504
0.02190688 0.701733 0.668453 0.331547 -0.179602
0.02187808 0.696314 0.6500797 0.3499203 -0.217104
0.02218862 0.69353 0.6566117 0.3433883 -0.000249129
0.02222838 0.692603 0.6524402 0.3475598 -0.00173061
0.02207414 0.707398 0.6630988 0.3369012 -0.0327331
0.02222335 0.714771 0.6262314 0.3737686 -0.00117921
0.02217301 0.711548 0.6335876 0.3664124 -0.00146718
0.02218974 0.712329 0.62579 0.37421 -0.000200981
0.0222209 0.71438 0.6206464 0.3793536 -0.000948383
0.02287112 0.724146 0.598098 0.401902 -0.844482
0.02290337 0.763257 0.6013394 0.3986606 -0.926812
0.02292612 0.76311 0.5993508 0.4006492 -0.986942
0.02287283 0.743872 0.6103787 0.3896213 -0.848753
0.02289036 0.742749 0.6075586 0.3924414 -0.893169
0.02278253 0.736938 0.6088845 0.3911155 -0.637398
0.02271836 0.735913 0.6038813 0.3961187 -0.506147
0.02260819 0.764624 0.5521366 0.4478634 -0.319187
0.02255228 0.767065 0.5531591 0.4468409 -0.241452
0.02247145 0.782495 0.5298372 0.4701628 -0.14765
0.02253878 0.779956 0.5296792 0.4703208 -0.224284
0.02258348 0.752563 0.5514456 0.4485544 -0.283493
0.02251968 0.769604 0.5452095 0.4547905 -0.201032
0.02242355 0.765649 0.5460699 0.4539301 -0.102008
0.02257316 0.764185 0.5471912 0.4528088 -0.269227
0.02258466 0.771216 0.5458898 0.4541102 -0.285157
0.02258323 0.771509 0.5457607 0.4542393 -0.283142
0.02250201 0.784546 0.5443936 0.4556064 -0.180593
0.02266035 0.781811 0.5397442 0.4602558 -0.401788
0.02266992 0.779761 0.5390232 0.4609768 -0.418075
0.02272376 0.786353 0.5465833 0.4534167 -0.516564
0.02266665 0.69353 0.6970589 0.3029411 -0.412467
0.02209414 0.70105 0.6883628 0.3116372 -0.0231204
0.02261299 0.695776 0.6632363 0.3367637 -0.326369
0.0226178 0.696314 0.6626757 0.3373243 -0.333645
0.02253579 0.723267 0.6363352 0.3636648 -0.220567
0.02241492 0.720532 0.6255089 0.3744911 -0.0945611
0.02240018 0.720679 0.6371812 0.3628188 -0.0824141
0.02236394 0.720239 0.6362312 0.3637688 -0.0558071
0.02277063 0.74939 0.6137164 0.3862836 -0.611847
0.02253348 0.73938 0.6337927 0.3662073 -0.217711
0.02237585 0.735669 0.6310146 0.3689854 -0.0640261
0.02289472 0.734302 0.6320134 0.3679866 -0.904384
0.02293869 0.741333 0.6179491 0.3820509 -1.02086
0.02254726 0.760474 0.6110602 0.3889398 -0.235005
0.02241493 0.749097 0.6231985 0.3768015 -0.09457
0.02236392 0.754712 0.5857793 0.4142207 -0.0557952
0.02229624 0.751147 0.5865684 0.4134316 -0.0194798
0.02218871 0.782739 0.58436 0.41564 -0.000245202
0.02224713 0.779517 0.5942471 0.4057529 -0.00471897
0.02269247 0.77937 0.5784518 0.4215482 -0.457867
0.02250912 0.780103 0.5642389 0.4357611 -0.188695
0.0220474 0.759888 0.583463 0.416537 -0.0482147
0.02172571 0.719897 0.6229238 0.3770762 -0.478357
0.02172443 0.719556 0.6212337 0.3787663 -0.481027
0.02191186 0.719556 0.6305936 0.3694064 -0.173479
0.02189812 0.718774 0.6340107 0.3659893 -0.19062
0.021917 0.730737 0.6129186 0.3870814 -0.167283
0.0219526 0.732788 0.6157975 0.3842025 -0.127518
0.02249149 0.752612 0.5703499 0.4296501 -0.168903
0.02213419 0.730249 0.6003042 0.3996958 -0.00888988
0.02212191 0.729956 0.6041438 0.3958562 -0.012542
0.02221589 0.733374 0.5964945 0.4035055 -0.000555353
0.02223377 0.748023 0.5975997 0.4024003 -0.00243954
0.02218754 0.760425 0.5523652 0.4476348 -0.000300825
0.0220718 0.754663 0.565471 0.434529 -0.0339704
0.02204419 0.764819 0.5559112 0.4440888 -0.0502716
0.02244479 0.754419 0.5644982 0.4355018 -0.12137
0.02259201 0.75647 0.5784927 0.4215073 -0.295578
0.02249676 0.760083 0.5819956 0.4180044 -0.174709
0.02287137 0.725269 0.6470998 0.3529002 -0.845112
0.02291125 0.72605 0.6577112 0.3422888 -0.947455
0.02323258 0.741773 0.5951854 0.4048146 -1.93588
0.02338988 0.735083 0.6066566 0.3933434 -2.53062
0.02326428 0.737769 0.6040863 0.3959137 -2.04948
0.02310095 0.728784 0.6534958 0.3465042 -1.49721
0.02300619 0.737573 0.6124652 0.3875348 -1.21068
0.02318021 0.722925 0.6458444 0.3541556 -1.75537
0.02218301 0.694214 0.6409013 0.3590987 -0.000570417
0.02223458 0.695923 0.6390056 0.3609944 -0.00255645
0.02224677 0.696509 0.6372755 0.3627245 -0.00464884
0.02192342 0.701343 0.6219944 0.3780056 -0.159706
0.02183463 0.703686 0.6179471 0.3820529 -0.280675
0.0218244 0.702271 0.6273791 0.3726209 -0.296894
0.02181661 0.703345 0.650703 0.349297 -0.309561
0.02155913 0.70022 0.6663201 0.3336799 -0.894299
0.02215524 0.689136 0.6759342 0.3240658 -0.00408628
0.02204441 0.686304 0.6823243 0.3176757 -0.0501289
0.02101703 0.667505 0.7017498 0.2982502 -3.25302
0.0215024 0.674634 0.7336186 0.2663814 -1.06804
0.02159174 0.665552 0.651707 0.348293 -0.801728
0.02142301 0.666187 0.6627054 0.3372946 -1.33768
0.02130552 0.675903 0.665305 0.334695 -1.79476
0.0223266 0.698169 0.6811053 0.3188947 -0.0335407
0.0229238 0.720483 0.6539217 0.3460783 -0.980753
0.02290903 0.720923 0.6537613 0.3462387 -0.94162
0.02217366 0.710278 0.6610664 0.3389336 -0.00139598
0.02216832 0.710083 0.6473967 0.3526033 -0.00203071
0.02230729 0.69646 0.6482943 0.3517057 -0.0241684
0.02249576 0.703686 0.6472394 0.3527606 -0.173607
0.02242859 0.708521 0.6257125 0.3742875 -0.106475
0.0221709 0.702515 0.6357417 0.3642583 -0.00170949
0.02210717 0.702075 0.6449147 0.3550853 -0.0177562
0.02225388 0.697925 0.6362044 0.3637956 -0.00615596
0.02206122 0.69895 0.6270826 0.3729174 -0.0398362
0.02250426 0.695435 0.6371899 0.3628101 -0.183141
0.02229003 0.690454 0.6899951 0.3100049 -0.0170648
0.02222656 0.681763 0.6658404 0.3341596 -0.00151822
0.02227593 0.679028 0.6557062 0.3442938 -0.0121668
0.022303 0.679175 0.6600913 0.3399087 -0.0222892
0.02203554 0.701685 0.6465939 0.3534061 -0.0560398
0.02209597 0.742456 0.614078 0.385922 -0.0223241
0.02208732 0.754614 0.5785728 0.4214272 -0.0262127
0.02216329 0.744409 0.5938078 0.4061922 -0.00273743
0.02236543 0.709692 0.6145841 0.3854159 -0.0568093
0.02312147 0.732983 0.6386585 0.3613415 -1.56236
0.02206518 0.750024 0.588675 0.411325 -0.0375857
0.02221419 0.746216 0.570191 0.429809 -0.000445286
0.02272185 0.78689 0.5458184 0.4541816 -0.512853
0.02183464 0.711352 0.6368859 0.3631141 -0.280667
0.02191532 0.70105 0.6644261 0.3355739 -0.169296
0.02239562 0.700659 0.6522811 0.3477189 -0.0788047
0.02237736 0.700464 0.6535994 0.3464006 -0.0651061
0.02239007 0.700317 0.657796 0.342204 -0.0745156
0.02254427 0.705151 0.6411472 0.3588528 -0.23119
0.02289058 0.705933 0.6416357 0.3583643 -0.893741
0.02268587 0.683423 0.7013509 0.2986491 -0.445998
0.02279361 0.689185 0.6755798 0.3244202 -0.661691
0.02278752 0.688452 0.6727414 0.3272586 -0.648279
0.02280371 0.696021 0.6727498 0.3272502 -0.684251
0.0229789 0.702564 0.6648877 0.3351123 -1.13248
0.02223142 0.720874 0.6257429 0.3742571 -0.00211567
0.0223847 0.734497 0.6096394 0.3903606 -0.0704685
0.02264372 0.731909 0.6426967 0.3573033 -0.374354
0.02243816 0.726831 0.5938526 0.4061474 -0.11518
0.02223303 0.730249 0.5981194 0.4018806 -0.00233511
0.02177868 0.718091 0.6171551 0.3828449 -0.375242
0.02214203 0.729712 0.6350078 0.3649922 -0.00688357
0.02221972 0.760425 0.592171 0.407829 -0.000845929
0.02207568 0.752515 0.5779073 0.4220927 -0.0319356
0.02215076 0.75105 0.5787838 0.4212162 -0.00495375
0.02240436 0.765015 0.5966778 0.4033222 -0.0857805
0.02273447 0.738306 0.6032679 0.3967321 -0.53757
0.02277014 0.742358 0.5820601 0.4179399 -0.610797
0.02246011 0.754663 0.5735768 0.4264232 -0.136204
0.02238325 0.759546 0.5628381 0.4371619 -0.0693885
0.02231945 0.755396 0.5637398 0.4362602 -0.0298954
0.02207224 0.732788 0.6137491 0.3862509 -0.0337341
0.02192773 0.732935 0.5983067 0.4016933 -0.154719
0.02229608 0.740454 0.6022598 0.3977402 -0.0194146
0.02214449 0.752515 0.5886121 0.4113879 -0.00630788
0.02209959 0.747681 0.5978725 0.4021275 -0.0207923
0.02263771 0.761206 0.5934841 0.4065159 -0.364697
0.02285892 0.755054 0.586448 0.413552 -0.81426
0.02258646 0.747144 0.5627166 0.4372834 -0.287682
0.02264928 0.783521 0.5579513 0.4420487 -0.383403
0.02179576 0.751977 0.6216026 0.3783974 -0.344836
0.02186746 0.754614 0.625946 0.374054 -0.231852
0.02168359 0.763843 0.6112424 0.3887576 -0.570177
0.02171642 0.713647 0.6371222 0.3628778 -0.497839
0.02297663 0.731519 0.6192176 0.3807824 -1.12606
0.02261054 0.730688 0.6016275 0.3983725 -0.322688
0.02133945 0.692749 0.6496218 0.3503782 -1.65533
0.02182271 0.765698 0.5907709 0.4092291 -0.299614
0.0218463 0.765845 0.5898028 0.4101972 -0.262767
0.0217451 0.707935 0.6143923 0.3856077 -0.439041
0.02179233 0.699292 0.5839942 0.4160058 -0.350832
0.02184944 0.728296 0.5955528 0.4044472 -0.258058
0.022029 0.735669 0.6138075 0.3861925 -0.060611
0.02274061 0.777026 0.5773012 0.4226988 -0.549813
0.02291923 0.763648 0.5764064 0.4235936 -0.968552
0.02317343 0.74104 0.6384679 0.3615321 -1.73259
0.02311675 0.766968 0.589832 0.410168 -1.54728
0.0229757 0.764624 0.5818555 0.4181445 -1.12345
0.02287183 0.756665 0.6013009 0.3986991 -0.846256
0.02204781 0.788648 0.5730196 0.4269804 -0.0479525
0.02254387 0.72395 0.6271679 0.3728321 -0.230687
0.02222653 0.712573 0.6511549 0.3488451 -0.00151538
0.02202113 0.707202 0.669222 0.330778 -0.0663481
0.02189429 0.706714 0.6374978 0.3625022 -0.195543
0.02188756 0.706812 0.6367561 0.3632439 -0.204343
0.02170889 0.708081 0.6326416 0.3673584 -0.513965
0.02171034 0.698755 0.6592835 0.3407165 -0.510834
0.02195994 0.699487 0.6513367 0.3486633 -0.119999
0.02251448 0.738452 0.6309449 0.3690551 -0.194907
0.02254793 0.740259 0.6299618 0.3700382 -0.23586
0.02246833 0.745776 0.6354793 0.3645207 -0.14446
0.02209862 0.715942 0.6322591 0.3677409 -0.021198
0.02176256 0.710034 0.636396 0.363604 -0.405192
0.02198089 0.698267 0.6685541 0.3314459 -0.0998209
0.02198074 0.698267 0.6686058 0.3313942 -0.0999606
0.0218828 0.693433 0.659094 0.340906 -0.210702
0.02179152 0.693921 0.6543875 0.3456125 -0.352245
0.02223121 0.701392 0.6768219 0.3231781 -0.00208809
0.02268156 0.700903 0.6562259 0.3437741 -0.438348
0.02266963 0.72356 0.6204238 0.3795762 -0.417574
0.02293991 0.724683 0.632345 0.367655 -1.0242
0.02295201 0.724048 0.6313082 0.3686918 -1.05735
0.02255388 0.731128 0.609684 0.390316 -0.243535
0.02238418 0.732495 0.6160007 0.3839993 -0.0700805
0.02238103 0.734936 0.6126578 0.3873422 -0.0677596
0.02264459 0.763892 0.5793097 0.4206903 -0.375764
0.02251253 0.746411 0.5635176 0.4364824 -0.192635
0.02209274 0.71311 0.6401656 0.3598344 -0.0237398
0.02182832 0.780542 0.5416858 0.4583142 -0.290621
0.02184645 0.781274 0.5391957 0.4608043 -0.262546
0.02205649 0.772974 0.54778 0.45222 -0.0426122
0.02148379 0.706763 0.6064682 0.3935318 -1.12852
0.02161195 0.713989 0.5876202 0.4123798 -0.747093
0.02161188 0.71394 0.5877782 0.4122218 -0.747263
0.02162009 0.783276 0.5331407 0.4668593 -0.725673
0.02157466 0.792212 0.5332338 0.4667662 -0.84953
0.02162721 0.800317 0.524961 0.475039 -0.707215
0.02164448 0.805933 0.5310748 0.4689252 -0.663504
0.02184381 0.774341 0.5114877 0.4885123 -0.266536
0.02148006 0.783862 0.5166488 0.4833512 -1.14082
0.0214605 0.787671 0.521066 0.478934 -1.20657
0.02168073 0.788745 0.551688 0.448312 -0.576736
0.02216763 0.75769 0.5650085 0.4349915 -0.0021216
0.02240259 0.786011 0.5501927 0.4498073 -0.084345
0.02247753 0.760425 0.5406632 0.4593368 -0.153965
0.02234602 0.718384 0.6015181 0.3984819 -0.0444472
0.02296611 0.736401 0.611946 0.388054 -1.09652
0.02259829 0.749878 0.5953616 0.4046384 -0.304628
0.02252445 0.787573 0.566006 0.433994 -0.206725
0.02247712 0.782788 0.5616817 0.4383183 -0.153533
0.02279924 0.709595 0.6435961 0.3564039 -0.67422
0.02276861 0.715552 0.6282362 0.3717638 -0.60755
0.02263784 0.744702 0.6021198 0.3978802 -0.364896
0.02233429 0.79314 0.5666268 0.4333732 -0.037682
0.02267033 0.772632 0.5370551 0.4629449 -0.418776
0.02244449 0.78313 0.5538166 0.4461834 -0.121094
0.02248958 0.777222 0.5539579 0.4460421 -0.166822
0.02224587 0.757398 0.5932426 0.4067574 -0.00447344
0.02252943 0.773657 0.5896977 0.4103023 -0.212753
0.02203565 0.748413 0.6026062 0.3973938 -0.0559629
0.02242242 0.767505 0.5907858 0.4092142 -0.101022
0.02263478 0.720972 0.6074551 0.3925449 -0.360033
0.0230743 0.738745 0.5970838 0.4029162 -1.41423
0.02204578 0.741821 0.5751883 0.4248117 -0.0492443
0.02205861 0.762183 0.6049938 0.3950062 -0.0413591
0.02234312 0.749976 0.6005703 0.3994297 -0.0427294
0.02222822 0.747485 0.594179 0.405821 -0.0017112
0.02222373 0.712134 0.614449 0.385551 -0.00121709
0.02182734 0.708081 0.6246704 0.3753296 -0.292177
0.02253409 0.689185 0.6758287 0.3241713 -0.218463
0.022919 0.713745 0.6415672 0.3584328 -0.967952
0.02241892 0.69729 0.691074 0.308926 -0.0979766
0.02245018 0.697388 0.690987 0.309013 -0.126516
0.02236272 0.677759 0.6879589 0.3120411 -0.0549938
0.02212708 0.668335 0.6936841 0.3063159 -0.0109265
0.02217023 0.67395 0.7091145 0.2908855 -0.00179056
0.02227386 0.667017 0.686805 0.313195 -0.011517
0.02219446 0.666431 0.6696509 0.3303491 -5.43296e-05
0.0222932 0.693188 0.6722978 0.3277022 -0.0182794
0.02254758 0.6948 0.6749039 0.3250961 -0.235409
0.02296814 0.694898 0.6763986 0.3236014 -1.10219
0.02211667 0.680249 0.700378 0.299622 -0.0142903
0.02295893 0.698852 0.6314842 0.3685158 -1.07649
0.02298365 0.752954 0.6035321 0.3964679 -1.14595
0.02298521 0.76228 0.5874744 0.4125256 -1.1504
0.02227088 0.738696 0.6118583 0.3881417 -0.0106129
0.02208272 0.736206 0.5681505 0.4318495 -0.0284049
0.02199585 0.797583 0.5675819 0.4324181 -0.0865724
0.02223543 0.764526 0.5391416 0.4608584 -0.00268208
0.0230437 0.796802 0.543491 0.456509 -1.32129
0.02302836 0.781079 0.5337665 0.4662335 -1.27559
0.02403989 0.765845 0.5631048 0.4368952 -5.68055
0.02372624 0.808032 0.5509587 0.4490413 -4.02962
0.02364587 0.779858 0.5383137 0.4616863 -3.64484
0.02337372 0.767358 0.5459442 0.4540558 -2.46607
0.02321744 0.75188 0.5571992 0.4428008 -1.88279
0.02349856 0.766675 0.5957377 0.4042623 -2.98269
0.02348681 0.753394 0.616567 0.383433 -2.93234
0.02310661 0.75061 0.6133368 0.3866632 -1.51507
0.02304483 0.746655 0.6052705 0.3947295 -1.32466
0.02309069 0.737183 0.6157374 0.3842626 -1.46503
0.02227381 0.772046 0.5624868 0.4375132 -0.0115
0.02204951 0.758667 0.5846797 0.4153203 -0.0468812
0.02190165 0.723853 0.5920999 0.4079001 -0.18613
0.02237434 0.747632 0.6168641 0.3831359 -0.0629538
0.02237471 0.749536 0.6142196 0.3857804 -0.0632158
0.02233835 0.753003 0.6160582 0.3839418 -0.0399632
0.02184261 0.7323 0.6111932 0.3888068 -0.26837
0.02183458 0.745825 0.5875293 0.4124707 -0.280761
0.02250361 0.748804 0.6251092 0.3748908 -0.182394
0.02140675 0.734741 0.6167537 0.3832463 -1.3967
0.02273217 0.73147 0.6531346 0.3468654 -0.533006
0.02297242 0.711646 0.6451161 0.3548839 -1.1142
0.02281907 0.711206 0.639653 0.360347 -0.719293
0.02287746 0.721216 0.6486552 0.3513448 -0.860392
0.0233141 0.718921 0.6434688 0.3565312 -2.23456
0.02329758 0.716724 0.6549019 0.3450981 -2.17235
0.02334501 0.744019 0.6381768 0.3618232 -2.3533
0.02259808 0.797485 0.5653755 0.4346245 -0.304323
0.02286763 0.807837 0.5564907 0.4435093 -0.835789
0.02279067 0.779224 0.5468087 0.4531913 -0.655195
0.02293796 0.758325 0.570478 0.429522 -1.01889
0.02226421 0.737329 0.5844325 0.4155675 -0.00872107
0.02209778 0.740991 0.5842369 0.4157631 -0.0215501
0.02216568 0.740796 0.5812927 0.4187073 -0.00238884
0.02228401 0.72605 0.6175344 0.3824656 -0.0148744
0.02227384 0.732739 0.6092294 0.3907706 -0.0115101
0.02229304 0.733765 0.6138197 0.3861803 -0.0182147
0.02226744 0.717554 0.6240389 0.3759611 -0.00961285
0.02226571 0.7177 0.6697407 0.3302593 -0.00912808
0.02273651 0.706226 0.6588745 0.3411255 -0.541609
